weight_d_FS,weight_l_FS,weight_theta,mean_error,rms_error,max_error
0.12,0.84,0.040000000000000036,0.10752495366477684,0.13641633351341653,0.4289680882495614
0.12,0.86,0.020000000000000018,0.10840581690256065,0.1378297626010885,0.4387763729569931
0.12,0.88,0.0,0.10921572475898515,0.1391665421691793,0.4486300659515924
0.14,0.0,0.86,0.08468700288421385,0.1025770737749321,0.27614520646895246
0.14,0.02,0.84,0.0841071399455377,0.10176160436251233,0.27431815421297934
0.14,0.04,0.82,0.08351638815233492,0.10094742701236362,0.27251650680025663
0.14,0.06,0.8,0.08291332618465434,0.10013236353993939,0.27082161836687857
0.14,0.08,0.78,0.08229808348489566,0.09932655771472071,0.2691001915975856
0.14,0.1,0.76,0.08167220059262942,0.09853359877302052,0.2673516315923561
0.14,0.12,0.74,0.08103755296854422,0.09775999207746619,0.26557532747851165
0.14,0.14,0.72,0.08041018468827675,0.09700792275740915,0.2637817434837161
0.14,0.16,0.7,0.07986303714574401,0.09628031231025676,0.2620088047772423
0.14,0.18,0.6799999999999999,0.07936389828589148,0.09558192397983425,0.26013000445670753
0.14,0.2,0.6599999999999999,0.07888790724139595,0.09487972232914821,0.2582205141650984
0.14,0.22,0.64,0.07837890721419853,0.09417267150427867,0.25591192365162385
0.14,0.24,0.62,0.07783380424061208,0.09346330541232435,0.2535792836724371
0.14,0.26,0.6,0.07725117606081748,0.09275511581212595,0.25103779909944823
0.14,0.28,0.58,0.07664161763399768,0.09206393554332556,0.25177114980263504
0.14,0.3,0.56,0.07606462879944055,0.09140720592537473,0.2574994182014537
0.14,0.32,0.54,0.07555597697639382,0.0907976710229563,0.2630509167390662
0.14,0.34,0.52,0.07512717447691217,0.09025497472750378,0.26525520898700916
0.14,0.36,0.5,0.07484268949063025,0.08984683443276993,0.2655084145703689
0.14,0.38,0.48,0.07495930835916313,0.08978414355786009,0.26514183802743385
0.14,0.4,0.45999999999999996,0.0754665599414201,0.09048338634092502,0.2644306401494294
0.14,0.42,0.44,0.0766786476167972,0.09200514189927621,0.26236758440497643
0.14,0.44,0.42,0.07820254641474297,0.0939444943722974,0.26890379584727897
0.14,0.46,0.39999999999999997,0.07975809847636108,0.09605845700046514,0.2769216281939293
0.14,0.48,0.38,0.08131709582751886,0.09825095582939487,0.28501993782197965
0.14,0.5,0.36,0.08289257243038008,0.10048891006084856,0.29334482186963384
0.14,0.52,0.33999999999999997,0.08449128985317311,0.10275582932820025,0.3018203619705807
0.14,0.54,0.31999999999999995,0.08610394420521415,0.10503951353350542,0.3096185672530247
0.14,0.56,0.29999999999999993,0.0877112124025847,0.10733257344546403,0.3165954220271381
0.14,0.58,0.28,0.0892937855593828,0.10962755307748666,0.32374162901922643
0.14,0.6,0.26,0.09084908159058767,0.1119187952130122,0.3310037800878267
0.14,0.62,0.24,0.09237495361794096,0.11420260088654577,0.3382900812419394
0.14,0.64,0.21999999999999997,0.0938647581655016,0.11645951675866499,0.34643033033078896
0.14,0.66,0.19999999999999996,0.0952940080083027,0.11864821764336551,0.35455600903732165
0.14,0.68,0.17999999999999994,0.09669700296782933,0.12076541038582979,0.3620387396021866
0.14,0.7000000000000001,0.15999999999999992,0.09806840971885825,0.12280491570671354,0.3695608416776911
0.14,0.72,0.14,0.09938063634283112,0.12475951917656689,0.3772840844552554
0.14,0.74,0.12,0.10062808462902201,0.12662325398667482,0.3833355140855921
0.14,0.76,0.09999999999999998,0.10181436296988391,0.1284066676868084,0.3918915128673614
0.14,0.78,0.07999999999999996,0.10293954432931127,0.13010408091372827,0.4005065099521108
0.14,0.8,0.05999999999999994,0.10399334888963886,0.13170042423370998,0.40917583385815015
0.14,0.8200000000000001,0.039999999999999925,0.10496157552720373,0.13319935011534628,0.41793997723452647
0.14,0.84,0.020000000000000018,0.10586113354326956,0.13462642955877965,0.42754627075428053
0.14,0.86,0.0,0.10669465451532016,0.13598301235727914,0.4373686365563614
0.16,0.0,0.84,0.08298156400311864,0.10060859682527208,0.2713718573627918
0.16,0.02,0.82,0.08237926958067952,0.09976209314021477,0.2696932570972431
0.16,0.04,0.7999999999999999,0.08176802231760932,0.09891865063724865,0.2679887344412806
0.16,0.06,0.78,0.08114320662211781,0.09807688821486236,0.2662577146493299
0.16,0.08,0.76,0.08050808058934433,0.09724747743949437,0.264499607590611
0.16,0.1,0.74,0.07986257840344145,0.09643320635040478,0.2627138073625177
0.16,0.12,0.72,0.07920705827949545,0.09563763519065809,0.26089969190582374
0.16,0.14,0.7,0.07857282918171822,0.09486601295265279,0.2590673181517952
0.16,0.16,0.6799999999999999,0.07802052287300815,0.0941207028084414,0.2572337520730531
0.16,0.18,0.6599999999999999,0.07751184877204349,0.09340075558537538,0.25482238006065316
0.16,0.2,0.6399999999999999,0.07701481359358528,0.09267629188763063,0.25238445198971726
0.16,0.22,0.62,0.07648053669135994,0.09194828600195598,0.24987338228665656
0.16,0.24,0.6,0.07590916825955521,0.09121811583783249,0.2473207330232
0.16,0.26,0.58,0.07529698226024216,0.09049290556101958,0.24472553800145147
0.16,0.28,0.5599999999999999,0.07467487642387229,0.0897949411666013,0.2493570099943192
0.16,0.3,0.54,0.07410453833778115,0.08913575340739859,0.2551751273197783
0.16,0.32,0.52,0.07360733269489012,0.08853058994390864,0.2610355040473289
0.16,0.34,0.49999999999999994,0.07319765809224836,0.08801143864084592,0.26435740880833825
0.16,0.36,0.48,0.07306567335479666,0.08769595490786054,0.2636078302447108
0.16,0.38,0.45999999999999996,0.07331426149113222,0.08789732568602888,0.26159821981248865
0.16,0.4,0.43999999999999995,0.0741427405470436,0.08899973984101554,0.25954011848833614
0.16,0.42,0.42,0.07553701835986135,0.09073964627886831,0.2601794504307011
0.16,0.44,0.39999999999999997,0.07707935053631182,0.09277445697932425,0.2672760134344886
0.16,0.46,0.37999999999999995,0.07862583019964235,0.09492403746540759,0.27514939316261555
0.16,0.48,0.36,0.08018747127127902,0.09713361080959815,0.2833201391206007
0.16,0.5,0.33999999999999997,0.08176804239958571,0.09937980145423761,0.2915821371183266
0.16,0.52,0.31999999999999995,0.08336778019596133,0.10164542967975222,0.3000472071710316
0.16,0.54,0.29999999999999993,0.08497308044249675,0.10392193428932871,0.30810530949219395
0.16,0.56,0.2799999999999999,0.0865559413656481,0.10620335972041127,0.31505923240482203
0.16,0.58,0.26,0.08811170584574726,0.10848254719740771,0.3222339811889612
0.16,0.6,0.24,0.08963896296950193,0.11075465768855376,0.3295797689290966
0.16,0.62,0.21999999999999997,0.09113597335046306,0.11301380086264326,0.33681434927583465
0.16,0.64,0.19999999999999996,0.09258389517848609,0.11522552582847788,0.34477078192754207
0.16,0.66,0.17999999999999994,0.09399851872521489,0.11736763533356548,0.35304482618352273
0.16,0.68,0.15999999999999992,0.0953859426894111,0.11943533232495959,0.36051680020400934
0.16,0.7000000000000001,0.1399999999999999,0.09671875373951508,0.12141831540494787,0.36803526862012625
0.16,0.72,0.12,0.09798870769565365,0.12331266493332385,0.3751411500437726
0.16,0.74,0.09999999999999998,0.0991914781733398,0.12511855258670487,0.38195107261681616
0.16,0.76,0.07999999999999996,0.1003359506982132,0.1268442841736227,0.39053258133135454
0.16,0.78,0.05999999999999994,0.10141379964025728,0.1284734998663463,0.3991698166684774
0.16,0.8,0.039999999999999925,0.10241283600050709,0.13000046921678565,0.4078579558409517
0.16,0.8200000000000001,0.019999999999999907,0.10333159176965463,0.13144117410168749,0.41659188580500056
0.16,0.84,0.0,0.10418838340663054,0.13281810791462179,0.42602547781807515
0.18,0.0,0.8200000000000001,0.08125574086222036,0.098612180533792,0.26691544227388364
0.18,0.02,0.8,0.08063396281788188,0.09773782615631722,0.2652018125865544
0.18,0.04,0.78,0.08000132010332327,0.0968652997180104,0.2634617351263022
0.18,0.06,0.76,0.07935743720613211,0.09599973900967175,0.26169462467648263
0.18,0.08,0.7400000000000001,0.07870126121246056,0.09514619177472561,0.25989988045323476
0.18,0.1,0.7200000000000001,0.07803529394187712,0.0943093743501791,0.25796205393015725
0.18,0.12,0.7000000000000001,0.07736023355312512,0.09349368322108781,0.256124434227466
0.18,0.14,0.68,0.0767212299894207,0.09270111467269992,0.25374075836206034
0.18,0.16,0.66,0.07616265245997286,0.09193807289227296,0.251270569823813
0.18,0.18,0.6400000000000001,0.07564684683496825,0.0911975714703035,0.24875394379167426
0.18,0.2,0.6200000000000001,0.07512416709882157,0.09045050904324797,0.24623234352401313
0.18,0.22,0.6000000000000001,0.07456252181355062,0.08969890320650692,0.24366930483519622
0.18,0.24,0.5800000000000001,0.07396430868942232,0.08895023874032443,0.24106387101392313
0.18,0.26,0.56,0.07332686475909189,0.0882130241881223,0.24101761806752275
0.18,0.28,0.54,0.07269659839780834,0.08750608070877333,0.2469107596870852
0.18,0.3,0.52,0.07213597068904316,0.08684879025923643,0.25279973643191556
0.18,0.32,0.5,0.07166044173831934,0.08625827541384724,0.2586829174570445
0.18,0.34,0.48000000000000004,0.07130544038358244,0.08578193379627783,0.2608118057499502
0.18,0.36,0.4600000000000001,0.07134592131005797,0.08561852692635523,0.25880732336467505
0.18,0.38,0.44000000000000006,0.07178229142633565,0.08619729146750335,0.25675478996488443
0.18,0.4,0.42000000000000004,0.07292666256746057,0.08763747990690676,0.2546528171541158
0.18,0.42,0.4000000000000001,0.07441373531026399,0.08952716387301392,0.2588558825677545
0.18,0.44,0.38000000000000006,0.0759511702306477,0.09162361543829875,0.26569834669806536
0.18,0.46,0.36000000000000004,0.07749941493813092,0.0937998313533057,0.2735027289766787
0.18,0.48,0.3400000000000001,0.07906369592284818,0.0960207558235737,0.281549171404176
0.18,0.5,0.32000000000000006,0.08064908712286124,0.09826800007300651,0.2898618757520903
0.18,0.52,0.30000000000000004,0.08224747266490631,0.10052844341042425,0.2982757946444383
0.18,0.54,0.28,0.0838307690775396,0.10279563958188963,0.3065505439634022
0.18,0.56,0.26,0.08538670569020416,0.10506239891882255,0.3135369044642252
0.18,0.58,0.2400000000000001,0.08691640144971466,0.10732313095559541,0.3207418142489483
0.18,0.6,0.22000000000000008,0.088416188230891,0.10957503785600381,0.32813436966103615
0.18,0.62,0.20000000000000007,0.08988277027138897,0.11180672251335136,0.33531755511866435
0.18,0.64,0.18000000000000005,0.09130923194893047,0.11397424219907716,0.34314319875270216
0.18,0.66,0.16000000000000003,0.09271111242251419,0.11606891016629832,0.35177295065086167
0.18,0.68,0.14,0.0940658115967752,0.11808147067176301,0.35904839638914077
0.18,0.7000000000000001,0.12,0.09535961940905986,0.12000863341115284,0.3665859366946671
0.18,0.72,0.10000000000000009,0.09658204087990065,0.12184037520452894,0.3725147055883412
0.18,0.74,0.08000000000000007,0.0977445540117885,0.12359130034913307,0.38057459641148217
0.18,0.76,0.06000000000000005,0.09884395140987398,0.1252534078812206,0.3891806704249951
0.18,0.78,0.040000000000000036,0.09987438860102275,0.12681544572170664,0.3978391617936118
0.18,0.8,0.020000000000000018,0.10081733048333875,0.12827556939990148,0.4065450948779951
0.18,0.8200000000000001,0.0,0.10169567772060963,0.12967050850348774,0.4152931959382358
0.2,0.0,0.8,0.07951305425212801,0.09659230474219199,0.2624597389362978
0.2,0.02,0.78,0.07887139368370802,0.09568912034244662,0.26071111702644956
0.2,0.04,0.76,0.07821821435063098,0.0947896888079885,0.258935524142588
0.2,0.06,0.74,0.07755390535004851,0.09389878312067299,0.2568966114505712
0.2,0.08,0.7200000000000001,0.07687809402041404,0.09302245565910333,0.2549516635536274
0.2,0.1,0.7000000000000001,0.07619121691565384,0.09216260381894775,0.25259502791775534
0.2,0.12,0.68,0.07549455516544527,0.09132491621862485,0.2502010426187705
0.2,0.14,0.66,0.07485465675459556,0.09051247472503836,0.24776886699427447
0.2,0.16,0.64,0.07429031900043899,0.08973369002479951,0.24522651437438925
0.2,0.18,0.6200000000000001,0.0737620383975297,0.08896842853116514,0.24265447273848095
0.2,0.2,0.6000000000000001,0.07321349718808505,0.08819930057637919,0.24008178458088636
0.2,0.22,0.5800000000000001,0.07262694361352741,0.08742792823693572,0.23746686292867414
0.2,0.24,0.56,0.07199631725019494,0.08665858774924588,0.2348087361903911
0.2,0.26,0.54,0.07133789787516848,0.08591141621369745,0.23866532781617555
0.2,0.28,0.52,0.07071398838106432,0.08520314805178651,0.24440125168783444
0.2,0.3,0.5,0.07016595655353446,0.08455220590209177,0.25030957176661284
0.2,0.32,0.48000000000000004,0.06971208052467183,0.08398626711947126,0.2562143370061647
0.2,0.34,0.46,0.06949585633689864,0.08359214036317247,0.25605630376046407
0.2,0.36,0.44000000000000006,0.06968424300731609,0.0836832794948224,0.2540099298543431
0.2,0.38,0.42000000000000004,0.07043203466973322,0.0846787163200725,0.2519145824847231
0.2,0.4,0.4,0.07177477940518463,0.08635319142898919,0.25038120234211836
0.2,0.42,0.38000000000000006,0.07329203690454525,0.08835274931377747,0.2572641232728924
0.2,0.44,0.36000000000000004,0.07482591844836065,0.09048651286447318,0.26418583988761124
0.2,0.46,0.34,0.07637659413241148,0.09267916655337305,0.2717199516463934
0.2,0.48,0.32000000000000006,0.07794537379109033,0.09490644856481655,0.27988598883201643
0.2,0.5,0.30000000000000004,0.07953353170981485,0.09715169786676735,0.28809411779009786
0.2,0.52,0.28,0.08111744444918578,0.09940425978627311,0.296500354031605
0.2,0.54,0.26,0.0826762890336561,0.10165896164036645,0.3050101363433435
0.2,0.56,0.24,0.0842063920574396,0.10390941793125057,0.31213092548299204
0.2,0.58,0.22000000000000008,0.08571102945770816,0.10615403910654869,0.3192673508417735
0.2,0.6,0.20000000000000007,0.08718675248317799,0.10838947121320325,0.3266688150809033
0.2,0.62,0.18000000000000005,0.08862549527821588,0.11058250968539651,0.33386750723986613
0.2,0.64,0.16000000000000003,0.09004364222961968,0.11270416187575943,0.34155563784479914
0.2,0.66,0.14,0.09142021777948935,0.11474704895509934,0.3501135672182788
0.2,0.68,0.12,0.09273708894628764,0.11670554850275447,0.35782922303907205
0.2,0.7000000000000001,0.09999999999999998,0.09398424901900614,0.11857047720720061,0.3648242627568896
0.2,0.72,0.08000000000000007,0.09516397360961956,0.12034553721525611,0.3706309820174277
0.2,0.74,0.06000000000000005,0.09628400963313463,0.12203697338433712,0.3792067689776084
0.2,0.76,0.040000000000000036,0.09734030896387096,0.12363495470411223,0.3878364687075939
0.2,0.78,0.020000000000000018,0.09831658557652294,0.12512867306750775,0.39651523898473096
0.2,0.8,0.0,0.09921711832831591,0.12654136887328873,0.4052379497715362
0.22,0.0,0.78,0.07775522667708795,0.09455145733648114,0.25795816741940913
0.22,0.02,0.76,0.07709186829462418,0.09361672866750513,0.2558688677241876
0.22,0.04,0.74,0.07641918109477921,0.09269122620097145,0.2538206347701819
0.22,0.06,0.72,0.07573438390201474,0.09177615406995744,0.2514906553666424
0.22,0.08,0.7000000000000001,0.07503770760105984,0.09087549528930376,0.2491242576670416
0.22,0.1,0.68,0.07432850982890002,0.08999204396708187,0.24672063051266702
0.22,0.12,0.66,0.07361230012666382,0.08913283924957559,0.2442789414212787
0.22,0.14,0.64,0.07297443549826359,0.08830043920425044,0.24178669872438563
0.22,0.16,0.62,0.07240100852017646,0.08750396761225515,0.23918355502880406
0.22,0.18,0.6000000000000001,0.07185965588109468,0.08671659012577324,0.2365565027475638
0.22,0.2,0.5800000000000001,0.07128283058937264,0.08592263415287033,0.2339328097800799
0.22,0.22,0.56,0.07066873322569307,0.08513047425748482,0.2312660936401134
0.22,0.24,0.54,0.07001087583806624,0.08434760473720769,0.23075727207973107
0.22,0.26,0.52,0.069337220014972,0.0835939716416376,0.2363471018405967
0.22,0.28,0.5,0.0687224189319018,0.08288872970306964,0.24205545841392817
0.22,0.3,0.48000000000000004,0.06820152337707255,0.08225556871101602,0.24787939354165656
0.22,0.32,0.46,0.06778825472532514,0.08173272012879292,0.25334355318706225
0.22,0.34,0.44,0.06775901684298272,0.08147807527971794,0.2513039101953275
0.22,0.36,0.42000000000000004,0.0681278626096434,0.08193631764021449,0.24921575798899587
0.22,0.38,0.4,0.06920058288498461,0.08328923170112926,0.24707770935339068
0.22,0.4,0.38,0.07064763795659089,0.08512328309808863,0.248583473284551
0.22,0.42,0.36000000000000004,0.07216677573018827,0.08719683817503893,0.2558682916450784
0.22,0.44,0.34,0.07370553024308024,0.08935736347975064,0.2626567131308263
0.22,0.46,0.32,0.07525960875384212,0.09156224527136196,0.27011096309010596
0.22,0.48,0.30000000000000004,0.07683253181192953,0.09378988145662791,0.2781110836412227
0.22,0.5,0.28,0.07841774280233109,0.09602945725582342,0.28631582149367607
0.22,0.52,0.26,0.07997648823862881,0.09827115879064835,0.2947158770290984
0.22,0.54,0.24,0.08151051812009856,0.10051337128316294,0.3033017101691614
0.22,0.56,0.21999999999999997,0.08302021941891222,0.1027522698010633,0.3107531454982171
0.22,0.58,0.20000000000000007,0.08450075640142045,0.10498135749130891,0.3178128740011267
0.22,0.6,0.18000000000000005,0.08595018614034422,0.10719308305653327,0.32518436553603436
0.22,0.62,0.16000000000000003,0.08738297399685477,0.10934177502466048,0.33245727738859243
0.22,0.64,0.14,0.08877974240926566,0.11141304678211363,0.33994997980226616
0.22,0.66,0.12,0.09012065117812874,0.11340411264628485,0.34834114680052797
0.22,0.68,0.09999999999999998,0.09139374220312502,0.11530425976509166,0.3562928179842727
0.22,0.7000000000000001,0.07999999999999996,0.09259630072399865,0.1171082287990885,0.3623358817914004
0.22,0.72,0.06000000000000005,0.09373579726594358,0.1188277506577147,0.36924656358397817
0.22,0.74,0.040000000000000036,0.09481399777007495,0.12045914283988925,0.3778482776564715
0.22,0.76,0.020000000000000018,0.09582548092854208,0.12199376911425938,0.3865006686074119
0.22,0.78,0.0,0.09675102780479111,0.12342896998885279,0.3951987458040907
0.24,0.0,0.76,0.0759802281802587,0.09248403216462645,0.25272914860371853
0.24,0.02,0.74,0.07529587981316635,0.0915214605662132,0.2504254307053396
0.24,0.04,0.72,0.0746031230379693,0.09057001146611258,0.24808619815966582
0.24,0.06,0.7,0.07389651067127972,0.08962913571230234,0.24571066834487654
0.24,0.08,0.68,0.07317957885806438,0.08870500915258858,0.24329803809657968
0.24,0.1,0.66,0.07244941790990439,0.0877978344313841,0.2408474832341425
0.24,0.12,0.64,0.07171877014794391,0.08691597600424253,0.2383581580957932
0.24,0.14,0.62,0.07108040653205985,0.08606556241048774,0.23579487951134692
0.24,0.16,0.6,0.07049784578652818,0.08524903145595468,0.23314171561468988
0.24,0.18,0.5800000000000001,0.06993599256862168,0.08443716619419024,0.23046006712662748
0.24,0.2,0.56,0.06933457050270951,0.08362249967676344,0.22778545478038337
0.24,0.22,0.54,0.06869139416584766,0.08281273187262357,0.22506703517151694
0.24,0.24,0.52,0.06800715572082425,0.08201968657626568,0.22933908100948863
0.24,0.26,0.5,0.06733555743690825,0.08126721477591202,0.23403278205073508
0.24,0.28,0.48,0.06673807255250605,0.08057478329497089,0.23971562013076897
0.24,0.3,0.46,0.06624519454890426,0.0799680598582773,0.24551494535528107
0.24,0.32,0.44,0.06595270090706497,0.07951201580998223,0.24863514072940707
0.24,0.34,0.42,0.06608084010455487,0.0794942416471061,0.24655473450934728
0.24,0.36,0.4,0.06674618304596341,0.08037663557293186,0.2444249211235272
0.24,0.38,0.38,0.06803682562274366,0.08198317583605967,0.24224428780174367
0.24,0.4,0.36,0.06952446268731682,0.08393710854619794,0.24674051211142023
0.24,0.42,0.34,0.07104960173090348,0.08605652425072914,0.25428827526898967
0.24,0.44,0.32,0.07259059383129457,0.08823443105251531,0.26125915681135026
0.24,0.46,0.3,0.07414984686219918,0.09044410152589437,0.26832529228812907
0.24,0.48,0.28,0.07572707379384407,0.0926693228366085,0.27632621888304176
0.24,0.5,0.26,0.07729048499661877,0.09490125150393089,0.2845761127660734
0.24,0.52,0.24,0.07882946094218456,0.0971357665495635,0.2929724657238605
0.24,0.54,0.21999999999999997,0.08034309614257508,0.09936817952153847,0.3015027842323448
0.24,0.56,0.19999999999999996,0.08182914617971324,0.10159260813046163,0.3093568362575455
0.24,0.58,0.18000000000000005,0.08328628355646757,0.10380501622331632,0.3163807292169297
0.24,0.6,0.16000000000000003,0.0847322901286429,0.10598146917808636,0.3236823096977677
0.24,0.62,0.14,0.08614644773671473,0.10808213367930818,0.3310729934938508
0.24,0.64,0.12,0.08751010842688764,0.11010379019565217,0.3385256425800307
0.24,0.66,0.09999999999999998,0.08880989792386422,0.11203874489875766,0.34669482226338544
0.24,0.68,0.07999999999999996,0.09003677898374979,0.11387664204536932,0.35471471583278946
0.24,0.7000000000000001,0.05999999999999994,0.09119792834799904,0.11562475627891293,0.3592985784713612
0.24,0.72,0.040000000000000036,0.09229875993980792,0.11728916845165377,0.3678730658624223
0.24,0.74,0.020000000000000018,0.09333795225014038,0.1188628307672727,0.37649981364951757
0.24,0.76,0.0,0.09429746868699072,0.12033409795122267,0.38517396644887153
0.26,0.0,0.74,0.07418880811897934,0.09039322431907308,0.24708480209510464
0.26,0.02,0.72,0.07348257209404331,0.089402300359508,0.24473691150533883
0.26,0.04,0.7,0.07276957744973717,0.08842493251482757,0.2423528527225165
0.26,0.06,0.6799999999999999,0.07204274389210785,0.08745829575222282,0.2399318306759558
0.26,0.08,0.66,0.07130253221047086,0.08650729175501816,0.2374730295877362
0.26,0.1,0.64,0.07055130658753672,0.08557836343700623,0.2349756125123702
0.26,0.12,0.62,0.06981179482748542,0.0846743322719042,0.232438720887862
0.26,0.14,0.6,0.06917020692238944,0.08380412137355783,0.22980414467999544
0.26,0.16,0.58,0.06858279381070859,0.0829689457154281,0.2271010206553542
0.26,0.18,0.56,0.0679951250315732,0.08213498072524945,0.2243652001761578
0.26,0.2,0.54,0.06736726814353161,0.08130065023476797,0.22163975631890875
0.26,0.22,0.52,0.06669921426807465,0.08048005455434894,0.22106775331918538
0.26,0.24,0.5,0.06599745539554862,0.079685081620136,0.22702875325200078
0.26,0.26,0.48,0.06533389006920441,0.07893736992632312,0.23172384117852207
0.26,0.28,0.45999999999999996,0.0647626602056053,0.07826233566863493,0.23738330675077035
0.26,0.3,0.44,0.06429797350037494,0.07769683564572633,0.2431602461077801
0.26,0.32,0.42,0.06419617093300127,0.0773611775153659,0.24392993903460924
0.26,0.34,0.39999999999999997,0.06450085408940773,0.07769785410375678,0.24180889135723993
0.26,0.36,0.38,0.06549882675903437,0.07895851530806518,0.2396375379938599
0.26,0.38,0.36,0.06690694206821482,0.08073618846432368,0.23741444062136252
0.26,0.4,0.33999999999999997,0.06840679380099023,0.08277797464122291,0.24487021014336374
0.26,0.42,0.32,0.06993707703198375,0.08492395715385544,0.2529483596531893
0.26,0.44,0.3,0.07147959140261698,0.08711188034956607,0.2595603661578474
0.26,0.46,0.27999999999999997,0.07304681137695744,0.08932421626334526,0.2667094496627558
0.26,0.48,0.26,0.07461603814826559,0.09154801071358301,0.27472120286411184
0.26,0.5,0.24,0.07616043444388591,0.09377479859882094,0.2828808425194894
0.26,0.52,0.21999999999999997,0.07767883355205953,0.09600047945438307,0.29123080573688365
0.26,0.54,0.19999999999999996,0.07917037477247563,0.0982202946907524,0.29972580147386263
0.26,0.56,0.17999999999999994,0.080633586234066,0.100428771891401,0.30794327248732867
0.26,0.58,0.16000000000000003,0.08208634508404303,0.10262087174186722,0.31497332658578725
0.26,0.6,0.14,0.08351808314967622,0.10475199140663008,0.3221639653616012
0.26,0.62,0.12,0.08490298022408889,0.10680308820632513,0.32964178730281235
0.26,0.64,0.09999999999999998,0.0862297874826557,0.10877272455762081,0.3371841361153707
0.26,0.66,0.07999999999999996,0.08748495109635888,0.11064857514550112,0.345019296882641
0.26,0.68,0.05999999999999994,0.08867009340106055,0.1124280876855889,0.3510539472308203
0.26,0.7000000000000001,0.039999999999999925,0.08979370305612656,0.11412551490188284,0.3579093823301659
0.26,0.72,0.020000000000000018,0.0908565916888182,0.11573520951915807,0.36651117882952805
0.26,0.74,0.0,0.09185137335397489,0.1172492797985616,0.37516207204549773
0.28,0.0,0.72,0.07238027335630755,0.08827770967850632,0.24144145968127118
0.28,0.02,0.7,0.07165363936791143,0.08726020771760948,0.2390494495132921
0.28,0.04,0.6799999999999999,0.07091804783514981,0.08625379608884233,0.2366206207775171
0.28,0.06,0.6599999999999999,0.07017017637125154,0.08526239228730882,0.2341541661812263
0.28,0.08,0.64,0.06940820158817822,0.08428604823050863,0.23164925757904842
0.28,0.1,0.62,0.06863385620375334,0.08333185595662106,0.22910504552787703
0.28,0.12,0.6,0.06789206143688338,0.08240816000875607,0.2265206588560117
0.28,0.14,0.58,0.0672458522329485,0.08152142029770824,0.22381451781170214
0.28,0.16,0.5599999999999999,0.06664984570017045,0.0806663371079019,0.22106149539535724
0.28,0.18,0.54,0.0660410138789319,0.07981452530770786,0.21827193722668836
0.28,0.2,0.52,0.06538898827058719,0.07896683219030216,0.21549575225216122
0.28,0.22,0.5,0.06469416244877045,0.0781372213223044,0.21855411620197374
0.28,0.24,0.48,0.06398205228722166,0.077342627922972,0.2244944743570696
0.28,0.26,0.45999999999999996,0.06333281881493595,0.07660654884116558,0.22987000988993944
0.28,0.28,0.43999999999999995,0.06279624227707052,0.07595716622360321,0.23506017644998378
0.28,0.3,0.42,0.06243530645128891,0.07545454770804462,0.24081706011699355
0.28,0.32,0.39999999999999997,0.06250332790008697,0.07533036194558534,0.23922806396960705
0.28,0.34,0.37999999999999995,0.06308757816603779,0.07609494942689926,0.23706650090613446
0.28,0.36,0.36,0.06432333559523956,0.07762845462101052,0.2348537330400814
0.28,0.38,0.33999999999999997,0.06577864855605968,0.07952986358863293,0.23468490442604528
0.28,0.4,0.31999999999999995,0.06729476521503355,0.08163077775959811,0.24297459665814136
0.28,0.42,0.3,0.0688258894635053,0.08379542399493063,0.2511677689985423
0.28,0.44,0.27999999999999997,0.07038041581571143,0.08599396181719506,0.25827090390168217
0.28,0.46,0.25999999999999995,0.07195161164043734,0.08820851942091994,0.26519792615349735
0.28,0.48,0.24,0.07350194070039914,0.0904281463355267,0.27294471384760643
0.28,0.5,0.21999999999999997,0.07502715805753479,0.0926486985316122,0.28110570467308515
0.28,0.52,0.19999999999999996,0.076523947492582,0.09486363909690479,0.2894542003610626
0.28,0.54,0.17999999999999994,0.07799251024540714,0.09706865378894455,0.29798013752332553
0.28,0.56,0.15999999999999992,0.07944420206075074,0.09926113942652585,0.30629652421142106
0.28,0.58,0.14,0.08089271311588876,0.10142118161761222,0.313593143050905
0.28,0.6,0.12,0.08230222421660119,0.1035037854964589,0.32063068027463026
0.28,0.62,0.09999999999999998,0.08365340033970399,0.10550593441824023,0.32804327400026123
0.28,0.64,0.07999999999999996,0.0849373807501557,0.10741940428961265,0.33554162346846994
0.28,0.66,0.05999999999999994,0.0861527273013683,0.1092398169396696,0.3431147682265725
0.28,0.68,0.039999999999999925,0.08729864472339877,0.11096663925102983,0.348011467470415
0.28,0.7000000000000001,0.019999999999999907,0.0883847339799923,0.11261215554873535,0.35653333939122556
0.28,0.72,0.0,0.08940657916410819,0.11416626706322516,0.36515732964837766
0.3,0.0,0.7,0.0705559119746737,0.08613798955356895,0.23579914150856907
0.3,0.02,0.6799999999999999,0.06980591653263311,0.08509247276085916,0.23336306621780756
0.3,0.04,0.6599999999999999,0.06904996877843614,0.08405978889103315,0.23088952525630368
0.3,0.06,0.6399999999999999,0.06827919772118023,0.08303978116905433,0.2283776993449056
0.3,0.08,0.62,0.06749530955791713,0.08203811155663422,0.22582674822653215
0.3,0.1,0.6,0.06669966217700345,0.08106278737268367,0.2232358102383447
0.3,0.12,0.58,0.06596097704381777,0.08012008115455523,0.22058381265595062
0.3,0.14,0.5599999999999999,0.065309747751044,0.07921987942929319,0.2178260231765764
0.3,0.16,0.5399999999999999,0.06470753802701842,0.07834877103329238,0.21502316582722258
0.3,0.18,0.52,0.06407424390178042,0.07747914874686533,0.21218031467775966
