backend,protocol,theta,l_FS,d_FS_endpoint,T_G_path,T_G_endpoint,counts_0,counts_1,shots,P0_survival,P1_excitation
ibm_marrakesh,C,2.199114857512855,0.9456252369032878,0.7765646750291924,3.010018615312057e-11,2.471882133228946e-11,1022,1026,2048,0.4990234375,0.5009765625
ibm_marrakesh,D,2.199114857512855,1.8660796300604914,0.9460138844518348,5.939915946544452e-11,3.0112557188814925e-11,688,1360,2048,0.3359375,0.6640625
ibm_marrakesh,E,2.199114857512855,0.9428966279355351,0.7748928834946994,3.0013331832124024e-11,2.4665606554982715e-11,1023,1025,2048,0.49951171875,0.50048828125
ibm_marrakesh,F,2.199114857512855,1.8010537547120262,1.004132975580757,5.7329321567327393e-11,3.196254531705019e-11,591,1457,2048,0.28857421875,0.71142578125
ibm_marrakesh,A,2.356194490192345,1.1780972450961724,1.1780972450961724,3.75e-11,3.75e-11,298,1750,2048,0.1455078125,0.8544921875
ibm_marrakesh,B,2.356194490192345,1.178097245096183,1.1780972450961726,3.750000000000034e-11,3.7500000000000006e-11,318,1730,2048,0.1552734375,0.8447265625
ibm_marrakesh,C,2.356194490192345,1.0008853054733224,0.8318452250378134,3.185916876682418e-11,2.6478455890431616e-11,971,1077,2048,0.47412109375,0.52587890625
ibm_marrakesh,D,2.356194490192345,2.007476953119981,0.988757628345322,6.389997604642041e-11,3.147313281419543e-11,617,1431,2048,0.30126953125,0.69873046875
ibm_marrakesh,E,2.356194490192345,0.9975346148359003,0.8297194606159676,3.175251297128069e-11,2.6410790707314483e-11,951,1097,2048,0.46435546875,0.53564453125
ibm_marrakesh,F,2.356194490192345,1.916018461931747,1.0754758930733725,6.098876185435361e-11,3.4233460911759586e-11,444,1604,2048,0.216796875,0.783203125
ibm_marrakesh,A,2.5132741228718345,1.2566370614359172,1.2566370614359172,4.0000000000000004e-11,4.0000000000000004e-11,213,1835,2048,0.10400390625,0.89599609375
ibm_marrakesh,B,2.5132741228718345,1.2566370614358757,1.2566370614359172,3.999999999999868e-11,4.0000000000000004e-11,197,1851,2048,0.09619140625,0.90380859375
ibm_marrakesh,C,2.5132741228718345,1.0566983929710656,0.8870693293283206,3.363575451972144e-11,2.8236293725562928e-11,836,1212,2048,0.408203125,0.591796875
ibm_marrakesh,D,2.5132741228718345,2.144830567432382,1.026429618407024,6.827207738029168e-11,3.2672269501081154e-11,580,1468,2048,0.283203125,0.716796875
